Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-05-31,76547917,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Negative,,,I noticed today there are patches of rust at the bottom of the door.,"[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.",Verified,,1.0
23-05-31,76547917,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Negative,,Easy_Use,I am confused because I bought this dishwasher in February 2021 which is now just over two years.,"[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.",Verified,,1.0
23-05-31,76547917,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Neutral,replace,,My previous dishwasher machine was close to 10 years old before I had to replace it.,"[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.",Verified,,1.0
23-05-31,76547917,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Very Negative,,Price,"I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.",Verified,,1.0
23-05-31,76547917,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Very Negative,,Service,"I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.","[ Disappointed ] || ---------------- || I noticed today there are patches of rust at the bottom of the door. I am confused because I bought this dishwasher in February 2021 which is now just over two years. My previous dishwasher machine was close to 10 years old before I had to replace it. I am not sure if Maytag has a longer warranty, but this was such a waste of money.",Verified,,1.0
23-05-31,76577761,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,onboard,Delivery_Installation,Very easy installation.,[ Really love our new dishwasher. Does a great job . ] || ---------------- || Very easy installation. Couldn't be happier with how it cleans and how quiet it is.,[ Really love our new dishwasher. Does a great job . ] || ---------------- || [This review was collected as part of a promotion.] Very easy installation. Couldn’t be happier with how it cleans and how quiet it is.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577761,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,Couldn't be happier with how it cleans and how quiet it is.,[ Really love our new dishwasher. Does a great job . ] || ---------------- || Very easy installation. Couldn't be happier with how it cleans and how quiet it is.,[ Really love our new dishwasher. Does a great job . ] || ---------------- || [This review was collected as part of a promotion.] Very easy installation. Couldn’t be happier with how it cleans and how quiet it is.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577761,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,Couldn't be happier with how it cleans and how quiet it is.,[ Really love our new dishwasher. Does a great job . ] || ---------------- || Very easy installation. Couldn't be happier with how it cleans and how quiet it is.,[ Really love our new dishwasher. Does a great job . ] || ---------------- || [This review was collected as part of a promotion.] Very easy installation. Couldn’t be happier with how it cleans and how quiet it is.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577762,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,I really like how quiet my Maytag dishwasher is.,[ Quiet dishwasher ] || ---------------- || I really like how quiet my Maytag dishwasher is. Its rating seemed like it would be quiet but it's very quiet. It also cleans well and leaves dishes spotless.,[ Quiet dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I really like how quiet my Maytag dishwasher is. Its rating seemed like it would be quiet but it’s very quiet. It also cleans well and leaves dishes spotless.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577762,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,Its rating seemed like it would be quiet but it's very quiet.,[ Quiet dishwasher ] || ---------------- || I really like how quiet my Maytag dishwasher is. Its rating seemed like it would be quiet but it's very quiet. It also cleans well and leaves dishes spotless.,[ Quiet dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I really like how quiet my Maytag dishwasher is. Its rating seemed like it would be quiet but it’s very quiet. It also cleans well and leaves dishes spotless.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577762,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,It also cleans well and leaves dishes spotless.,[ Quiet dishwasher ] || ---------------- || I really like how quiet my Maytag dishwasher is. Its rating seemed like it would be quiet but it's very quiet. It also cleans well and leaves dishes spotless.,[ Quiet dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I really like how quiet my Maytag dishwasher is. Its rating seemed like it would be quiet but it’s very quiet. It also cleans well and leaves dishes spotless.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577764,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,purchase,,Recent purchase and it all went well.,[ Does what it should. Nice job. ] || ---------------- || Recent purchase and it all went well. Comes with drain hose and good information. Used it several times now and it's a big improvement on our old dishwasher that was wearing out. The one hour cycle does fine as well.,[ Does what it should.  Nice job. ] || ---------------- || [This review was collected as part of a promotion.] Recent purchase and it all went well.  Comes with drain hose and good information.  Used it several times now and it's a big improvement on our old dishwasher that was wearing out.  The one hour cycle does fine as well.,Not verified,Originally posted on maytag.com,4.0
23-05-31,76577764,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,Easy_Use,Comes with drain hose and good information.,[ Does what it should. Nice job. ] || ---------------- || Recent purchase and it all went well. Comes with drain hose and good information. Used it several times now and it's a big improvement on our old dishwasher that was wearing out. The one hour cycle does fine as well.,[ Does what it should.  Nice job. ] || ---------------- || [This review was collected as part of a promotion.] Recent purchase and it all went well.  Comes with drain hose and good information.  Used it several times now and it's a big improvement on our old dishwasher that was wearing out.  The one hour cycle does fine as well.,Not verified,Originally posted on maytag.com,4.0
23-05-31,76577764,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Durability,Used it several times now and it's a big improvement on our old dishwasher that was wearing out.,[ Does what it should. Nice job. ] || ---------------- || Recent purchase and it all went well. Comes with drain hose and good information. Used it several times now and it's a big improvement on our old dishwasher that was wearing out. The one hour cycle does fine as well.,[ Does what it should.  Nice job. ] || ---------------- || [This review was collected as part of a promotion.] Recent purchase and it all went well.  Comes with drain hose and good information.  Used it several times now and it's a big improvement on our old dishwasher that was wearing out.  The one hour cycle does fine as well.,Not verified,Originally posted on maytag.com,4.0
23-05-31,76577764,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Easy_Use,The one hour cycle does fine as well.,[ Does what it should. Nice job. ] || ---------------- || Recent purchase and it all went well. Comes with drain hose and good information. Used it several times now and it's a big improvement on our old dishwasher that was wearing out. The one hour cycle does fine as well.,[ Does what it should.  Nice job. ] || ---------------- || [This review was collected as part of a promotion.] Recent purchase and it all went well.  Comes with drain hose and good information.  Used it several times now and it's a big improvement on our old dishwasher that was wearing out.  The one hour cycle does fine as well.,Not verified,Originally posted on maytag.com,4.0
23-05-31,76577767,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,,"After reading up on dishwasher reports and reviews, visiting various appliance stores, we are very pleased with our Maytag dishwasher purchase.","[ Very Pleased ] || ---------------- || After reading up on dishwasher reports and reviews, visiting various appliance stores, we are very pleased with our Maytag dishwasher purchase. And the fact that we bought it in May, getting a special discount, was pleasant surprise.","[ Very Pleased ] || ---------------- || [This review was collected as part of a promotion.] After reading up on dishwasher reports and reviews, visiting various appliance stores, we are very pleased with our Maytag dishwasher purchase. And the fact that we bought it in May, getting a special discount, was pleasant surprise.",Not verified,Originally posted on maytag.com,4.0
23-05-31,76577767,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,purchase,Price,"And the fact that we bought it in May, getting a special discount, was pleasant surprise.","[ Very Pleased ] || ---------------- || After reading up on dishwasher reports and reviews, visiting various appliance stores, we are very pleased with our Maytag dishwasher purchase. And the fact that we bought it in May, getting a special discount, was pleasant surprise.","[ Very Pleased ] || ---------------- || [This review was collected as part of a promotion.] After reading up on dishwasher reports and reviews, visiting various appliance stores, we are very pleased with our Maytag dishwasher purchase. And the fact that we bought it in May, getting a special discount, was pleasant surprise.",Not verified,Originally posted on maytag.com,4.0
23-05-31,76577760,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,"replace,use",Service,Great replacement dishwasher.,[ Very quiet! ] || ---------------- || Great replacement dishwasher. I really like the shelves as you can fit a lot of items. Controls are easy to use which is great as we rent our place out too.,[ Very quiet! ] || ---------------- || [This review was collected as part of a promotion.] Great replacement dishwasher. I really like the shelves as you can fit a lot of items. Controls are easy to use which is great as we rent our place out too.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577760,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Easy_Use,I really like the shelves as you can fit a lot of items.,[ Very quiet! ] || ---------------- || Great replacement dishwasher. I really like the shelves as you can fit a lot of items. Controls are easy to use which is great as we rent our place out too.,[ Very quiet! ] || ---------------- || [This review was collected as part of a promotion.] Great replacement dishwasher. I really like the shelves as you can fit a lot of items. Controls are easy to use which is great as we rent our place out too.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577760,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Easy_Use,Controls are easy to use which is great as we rent our place out too.,[ Very quiet! ] || ---------------- || Great replacement dishwasher. I really like the shelves as you can fit a lot of items. Controls are easy to use which is great as we rent our place out too.,[ Very quiet! ] || ---------------- || [This review was collected as part of a promotion.] Great replacement dishwasher. I really like the shelves as you can fit a lot of items. Controls are easy to use which is great as we rent our place out too.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577769,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Durability,Not as good as my 23 yrs old Whirlpool.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || Not as good as my 23 yrs old Whirlpool. Doesn't clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || [This review was collected as part of a promotion.] Not as good as my 23 yrs old Whirlpool. Doesn’t clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,Not verified,Originally posted on maytag.com,2.0
23-05-31,76577769,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Performance_Washing,Doesn't clean as well at least on the normal cycle.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || Not as good as my 23 yrs old Whirlpool. Doesn't clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || [This review was collected as part of a promotion.] Not as good as my 23 yrs old Whirlpool. Doesn’t clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,Not verified,Originally posted on maytag.com,2.0
23-05-31,76577769,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,It is quieter.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || Not as good as my 23 yrs old Whirlpool. Doesn't clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || [This review was collected as part of a promotion.] Not as good as my 23 yrs old Whirlpool. Doesn’t clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,Not verified,Originally posted on maytag.com,2.0
23-05-31,76577769,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,use,Easy_Use,It only has two racks instead of three.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || Not as good as my 23 yrs old Whirlpool. Doesn't clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,[ Not as good as my 23 yrs old Whirlpool ] || ---------------- || [This review was collected as part of a promotion.] Not as good as my 23 yrs old Whirlpool. Doesn’t clean as well at least on the normal cycle. It is quieter. It only has two racks instead of three.,Not verified,Originally posted on maytag.com,2.0
23-05-31,76577763,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,Durability,"I have enjoyed several Maytag appliances and, when my 15 y o dishwasher's motor started to struggle, I did not hesitate to look at the newest ones in my local store.","[ A Maytag family ] || ---------------- || I have enjoyed several Maytag appliances and, when my 15 y o dishwasher's motor started to struggle, I did not hesitate to look at the newest ones in my local store. The model I chose is different and I'm still getting used to it but it looks good and cleans well. I'm satisfied.","[ A Maytag family ] || ---------------- || [This review was collected as part of a promotion.] I have enjoyed several Maytag appliancesand, when my 15 y o dishwasher’s motor started to struggle, I did not hesitate to look at the newest ones in my local store. The model I chose is different and I’m still getting used to it but it looks good and cleans well. I’m satisfied.",Not verified,Originally posted on maytag.com,5.0
23-05-31,76577763,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,The model I chose is different and I'm still getting used to it but it looks good and cleans well.,"[ A Maytag family ] || ---------------- || I have enjoyed several Maytag appliances and, when my 15 y o dishwasher's motor started to struggle, I did not hesitate to look at the newest ones in my local store. The model I chose is different and I'm still getting used to it but it looks good and cleans well. I'm satisfied.","[ A Maytag family ] || ---------------- || [This review was collected as part of a promotion.] I have enjoyed several Maytag appliancesand, when my 15 y o dishwasher’s motor started to struggle, I did not hesitate to look at the newest ones in my local store. The model I chose is different and I’m still getting used to it but it looks good and cleans well. I’m satisfied.",Not verified,Originally posted on maytag.com,5.0
23-05-31,76577763,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,,I'm satisfied.,"[ A Maytag family ] || ---------------- || I have enjoyed several Maytag appliances and, when my 15 y o dishwasher's motor started to struggle, I did not hesitate to look at the newest ones in my local store. The model I chose is different and I'm still getting used to it but it looks good and cleans well. I'm satisfied.","[ A Maytag family ] || ---------------- || [This review was collected as part of a promotion.] I have enjoyed several Maytag appliancesand, when my 15 y o dishwasher’s motor started to struggle, I did not hesitate to look at the newest ones in my local store. The model I chose is different and I’m still getting used to it but it looks good and cleans well. I’m satisfied.",Not verified,Originally posted on maytag.com,5.0
23-05-31,76577766,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,"purchase,use",Noise_Vibration,I bought it about 3 months ago and it works great and is quiet too.,[ maytag dishwasher ] || ---------------- || I bought it about 3 months ago and it works great and is quiet too.,[ maytag dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I bought it about 3 months ago and it works great and is quiet too.,Not verified,Originally posted on maytag.com,4.0
23-05-31,76577765,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,use,,We have had this dishwasher for two weeks.,[ Quiet ] || ---------------- || We have had this dishwasher for two weeks. It is very quiet when running. Dishes are very clean.,[ Quiet ] || ---------------- || [This review was collected as part of a promotion.] We have had this dishwasher for two weeks.  It is very quiet when running.  Dishes are very clean.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577765,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,It is very quiet when running.,[ Quiet ] || ---------------- || We have had this dishwasher for two weeks. It is very quiet when running. Dishes are very clean.,[ Quiet ] || ---------------- || [This review was collected as part of a promotion.] We have had this dishwasher for two weeks.  It is very quiet when running.  Dishes are very clean.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577765,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,Dishes are very clean.,[ Quiet ] || ---------------- || We have had this dishwasher for two weeks. It is very quiet when running. Dishes are very clean.,[ Quiet ] || ---------------- || [This review was collected as part of a promotion.] We have had this dishwasher for two weeks.  It is very quiet when running.  Dishes are very clean.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577768,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,So quiet I can't tell it is running.,[ Super quiet ] || ---------------- || So quiet I cant tell it is running. Blasts even the dirtiest pots and pans super clean using the auto cycle and dishes come out dry in the end.,[ Super quiet ] || ---------------- || [This review was collected as part of a promotion.] So quiet I cant tell it is running. Blasts even the dirtiest pots and pans super clean using the auto cycle and dishes come out dry in the end.,Not verified,Originally posted on maytag.com,5.0
23-05-31,76577768,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Drying,Blasts even the dirtiest pots and pans super clean using the auto cycle and dishes come out dry in the end.,[ Super quiet ] || ---------------- || So quiet I cant tell it is running. Blasts even the dirtiest pots and pans super clean using the auto cycle and dishes come out dry in the end.,[ Super quiet ] || ---------------- || [This review was collected as part of a promotion.] So quiet I cant tell it is running. Blasts even the dirtiest pots and pans super clean using the auto cycle and dishes come out dry in the end.,Not verified,Originally posted on maytag.com,5.0
23-05-31,79944831,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Positive,use,,I love the concept of this washer being the two draws.,"[ Many plates need to be hand washed first ] || ---------------- || I love the concept of this washer being the two draws. However, many times after a wash, I am needing to hand wash the plates. We put them in rinsed, but it doesn't seem to clean them as well.","[ Many plates need to be hand washed first ] || ---------------- || I love the concept of this washer being the two draws. However, many times after a wash, I am needing to hand wash the plates. We put them in rinsed, but it doesn’t seem to clean them as well.",Not verified,,3.0
23-05-31,79944831,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Negative,use,,"However, many times after a wash, I am needing to hand wash the plates.","[ Many plates need to be hand washed first ] || ---------------- || I love the concept of this washer being the two draws. However, many times after a wash, I am needing to hand wash the plates. We put them in rinsed, but it doesn't seem to clean them as well.","[ Many plates need to be hand washed first ] || ---------------- || I love the concept of this washer being the two draws. However, many times after a wash, I am needing to hand wash the plates. We put them in rinsed, but it doesn’t seem to clean them as well.",Not verified,,3.0
23-05-31,79944831,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Negative,use,Performance_Washing,"We put them in rinsed, but it doesn't seem to clean them as well.","[ Many plates need to be hand washed first ] || ---------------- || I love the concept of this washer being the two draws. However, many times after a wash, I am needing to hand wash the plates. We put them in rinsed, but it doesn't seem to clean them as well.","[ Many plates need to be hand washed first ] || ---------------- || I love the concept of this washer being the two draws. However, many times after a wash, I am needing to hand wash the plates. We put them in rinsed, but it doesn’t seem to clean them as well.",Not verified,,3.0
23-05-31,79944830,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Neutral,use,Design,"The handles are solid, the sheet metal is thin.","[ Looks amazing, has issues ] || ---------------- || The handles are solid, the sheet metal is thin. Dishes need to be completely pre-rinsed or they won't be clean. At the end, regardless of heat drying, the inside seems very wet. The clean dishes smell like dish soap, I don't trust it's rinsing well. After 9 months, the dishwasher keeps locking out with a beeping, I think it's some type of power surge warning, but I doubt we are having power surges (4th time in 10 days it's beeps and locks). I have to unplug it and replug it to stop beeping and function again. I'm almost ready to call on the warranty. Lame that it wont accept liquid dish soap, I'd prefer it to see if the pods are the problem with the lack of rinsing properly. The buttons/controls are cryptic and really basic, they could have done a better job. There is no outside indication when the dishwasher has finished, it would be nice for an outside LED light indication it's operating or finished as it can be quite quiet and you don't know the status. I will buy the rest of the matching Cafe appliances when my kitchen is ready to be redone. However, if I were doing it again, I'd get the single door dishwasher, I don't think this 2 door design is perfected for washing/rinsing. 5 Stars for appearance/style and the solid handle, 1 or 2 stars for how cheap a lot of the rest feels, thin metal, less than perfect wash/rinse, lots of thin plastic inside, and 0 stars for beeping/error in less than 1 year.","[ Looks amazing, has issues ] || ---------------- || The handles are solid, the sheet metal is thin.  Dishes need to be completely pre-rinsed or they won't be clean.  At the end, regardless of heat drying, the inside seems very wet.  The clean dishes smell like dish soap, I don't trust it's rinsing well. After 9 months, the dishwasher keeps locking out with a beeping, I think it's some type of power surge warning, but I doubt we are having power surges (4th time in 10 days it's beeps and locks)... I have to unplug it and replug it to stop beeping and function again. I'm almost ready to call on the warranty.  Lame that it wont accept liquid dish soap, I'd prefer it to see if the pods are the problem with the lack of rinsing properly.  The buttons/controls are cryptic and really basic, they could have done a better job.  There is no outside indication when the dishwasher has finished, it would be nice for an outside LED light indication it's operating or finished as it can be quite quiet and you don't know the status.  I will buy the rest of the matching Cafe appliances when my kitchen is ready to be redone.  However, if I were doing it again, I'd get the single door dishwasher, I don't think this 2 door design is perfected for washing/rinsing. 5 Stars for appearance/style and the solid handle, 1 or 2 stars for how cheap a lot of the rest feels, thin metal, less than perfect wash/rinse, lots of thin plastic inside, and 0 stars for beeping/error in less than 1 year.",Not verified,,3.0
23-05-31,79944830,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Negative,use,Performance_Washing,Dishes need to be completely pre-rinsed or they won't be clean.,"[ Looks amazing, has issues ] || ---------------- || The handles are solid, the sheet metal is thin. Dishes need to be completely pre-rinsed or they won't be clean. At the end, regardless of heat drying, the inside seems very wet. The clean dishes smell like dish soap, I don't trust it's rinsing well. After 9 months, the dishwasher keeps locking out with a beeping, I think it's some type of power surge warning, but I doubt we are having power surges (4th time in 10 days it's beeps and locks). I have to unplug it and replug it to stop beeping and function again. I'm almost ready to call on the warranty. Lame that it wont accept liquid dish soap, I'd prefer it to see if the pods are the problem with the lack of rinsing properly. The buttons/controls are cryptic and really basic, they could have done a better job. There is no outside indication when the dishwasher has finished, it would be nice for an outside LED light indication it's operating or finished as it can be quite quiet and you don't know the status. I will buy the rest of the matching Cafe appliances when my kitchen is ready to be redone. However, if I were doing it again, I'd get the single door dishwasher, I don't think this 2 door design is perfected for washing/rinsing. 5 Stars for appearance/style and the solid handle, 1 or 2 stars for how cheap a lot of the rest feels, thin metal, less than perfect wash/rinse, lots of thin plastic inside, and 0 stars for beeping/error in less than 1 year.","[ Looks amazing, has issues ] || ---------------- || The handles are solid, the sheet metal is thin.  Dishes need to be completely pre-rinsed or they won't be clean.  At the end, regardless of heat drying, the inside seems very wet.  The clean dishes smell like dish soap, I don't trust it's rinsing well. After 9 months, the dishwasher keeps locking out with a beeping, I think it's some type of power surge warning, but I doubt we are having power surges (4th time in 10 days it's beeps and locks)... I have to unplug it and replug it to stop beeping and function again. I'm almost ready to call on the warranty.  Lame that it wont accept liquid dish soap, I'd prefer it to see if the pods are the problem with the lack of rinsing properly.  The buttons/controls are cryptic and really basic, they could have done a better job.  There is no outside indication when the dishwasher has finished, it would be nice for an outside LED light indication it's operating or finished as it can be quite quiet and you don't know the status.  I will buy the rest of the matching Cafe appliances when my kitchen is ready to be redone.  However, if I were doing it again, I'd get the single door dishwasher, I don't think this 2 door design is perfected for washing/rinsing. 5 Stars for appearance/style and the solid handle, 1 or 2 stars for how cheap a lot of the rest feels, thin metal, less than perfect wash/rinse, lots of thin plastic inside, and 0 stars for beeping/error in less than 1 year.",Not verified,,3.0
